Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3SX2e7SH2DqsQHwxs1Wx7w,"I’m Not Clinging To Life","Take Me Out To a Bar / What Am I Gatsby?","Sarah Mary Chadwick",2025-04-04,204835,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:43Z,"","Kill Rock Stars",0.512,0.176,10,-12.84,1,0.125,0.976,0,0.129,0.448,73.114,3
spotify:track:1t1SjJgQZyYig3mI3Y8HGQ,"Not Cool Like NY / Not Cool Like LA","Take Me Out To a Bar / What Am I Gatsby?","Sarah Mary Chadwick",2025-04-04,368469,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:43Z,"","Kill Rock Stars",0.512,0.183,9,-13.927,0,0.0779,0.979,0,0.0977,0.213,132.109,4
spotify:track:1nAqdUbHyvzdOtX9MxYCd5,"Fade Like Rain","Take Me Out To a Bar / What Am I Gatsby?","Sarah Mary Chadwick",2025-04-04,274560,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:43Z,"","Kill Rock Stars",0.391,0.124,7,-15.555,1,0.0474,0.985,0.00985,0.114,0.175,79.085,1
spotify:track:2Pi2pnjSradFMcDY0ominG,"Big Business","Take Me Out To a Bar / What Am I Gatsby?","Sarah Mary Chadwick",2025-04-04,362382,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:43Z,"","Kill Rock Stars",0.412,0.0863,4,-15.492,0,0.047,0.979,0.00185,0.105,0.152,91.662,4
spotify:track:5q8sf2rVjjMXyHQqx0SYWX,"The Show Musn’t Go On","Take Me Out To a Bar / What Am I Gatsby?","Sarah Mary Chadwick",2025-04-04,378560,13,true,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:43Z,"","Kill Rock Stars",0.429,0.112,11,-17.074,1,0.0607,0.98,0.0000647,0.112,0.119,139.383,4
spotify:track:1b24mahrKbFmtoLAxmIELe,"Believer","Believer","Sister Ray",2025-04-04,223437,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.469,0.481,11,-10.634,1,0.0261,0.178,0.000618,0.132,0.519,137.85,4
spotify:track:47MXG15xW6YxMLvsfOkJ9F,"Animal Thing","Believer","Sister Ray",2025-04-04,200764,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.505,0.303,9,-12.642,1,0.0366,0.717,0.00000295,0.108,0.314,142.321,4
spotify:track:2VCRAAwvKoK3ayloj1yNW8,"Magic","Believer","Sister Ray",2025-04-04,226972,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.506,0.431,0,-9.85,1,0.0249,0.073,0.000221,0.259,0.445,135.306,4
spotify:track:1K70Ha23KRQ0Gm5Y676VVh,"Andrew Alexander","Believer","Sister Ray",2025-04-04,120258,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.635,0.293,5,-12.78,1,0.0288,0.803,0.00359,0.11,0.255,99.875,4
spotify:track:5FXZUZe0aA3GVS2F1dmrUv,"Wings","Believer","Sister Ray",2025-04-04,172152,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.458,0.657,0,-9.428,0,0.0339,0.0311,0.00054,0.0972,0.394,82.44,4
spotify:track:6LKA7OUIU9QYf4YuCpUOgu,"Unfolding","Believer","Sister Ray",2025-04-04,215250,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.561,0.247,1,-13.873,1,0.0324,0.844,0.00209,0.112,0.264,135.446,4
spotify:track:3SSf8MEBWwYBpe1gakK62O,"Building","Believer","Sister Ray",2025-04-04,202387,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.284,0.0486,8,-18.829,1,0.0375,0.976,0.00545,0.27,0.106,74.445,4
spotify:track:2LT342taGiYH4XEdvRermL,"All Mine","Believer","Sister Ray",2025-04-04,170955,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.536,0.393,10,-11.789,1,0.0286,0.42,0.0028,0.112,0.263,120.847,3
spotify:track:5XNFXL3D1m0MPycdI5bnjy,"Change","Believer","Sister Ray",2025-04-04,183500,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.569,0.512,1,-10.234,1,0.0259,0.0759,0.00514,0.102,0.547,112.148,4
spotify:track:6a9I7m8OiYXjR9n2BDILSb,"Christmas","Believer","Sister Ray",2025-04-04,158749,13,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.464,0.268,0,-14.05,1,0.0284,0.873,0.252,0.127,0.162,147.015,4
spotify:track:2vM20uwvljzn1CUmD6VDpx,"Diamonds","Believer","Sister Ray",2025-04-04,250000,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:23:51Z,"","Royal Mountain Records",0.486,0.129,2,-13.295,1,0.0352,0.965,0.000267,0.0959,0.199,107.33,4
spotify:track:0O0sRxMtBySFrxDHdkzp7v,"The New Emperor's New Clothes","The Awful Truth","The Nightingales",2025-04-04,220973,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.195,0.932,5,-4.986,0,0.111,0.0000568,0.873,0.107,0.416,147.265,4
spotify:track:22stZFooZkubdJ78WS3lJA,"Same Old Riff","The Awful Truth","The Nightingales",2025-04-04,177653,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.491,0.701,0,-7.826,1,0.0679,0.000172,0.761,0.17,0.687,133.977,4
spotify:track:76BPEhDEWiu9IZePa1OeS5,"The Gates of Heaven Ajar","The Awful Truth","The Nightingales",2025-04-04,190626,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.498,0.377,7,-8.567,1,0.0288,0.224,0.769,0.166,0.34,83.53,4
spotify:track:6VPkyawRNWbvCYosjM8WCm,"The Men Again","The Awful Truth","The Nightingales",2025-04-04,269960,12,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.221,0.905,7,-7.358,1,0.226,0.00044,0.721,0.349,0.462,91.657,4
spotify:track:7iG3igtQiC67hNzwCwA4R1,"The Best Revenge","The Awful Truth","The Nightingales",2025-04-04,230440,13,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.426,0.764,4,-5.792,0,0.0337,0.0000997,0.404,0.298,0.527,78.977,4
spotify:track:1OblWm8FbnqoMSe7KbVzs2,"Just Before","The Awful Truth","The Nightingales",2025-04-04,225853,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.265,0.682,9,-8.511,1,0.0431,0.000838,0.803,0.11,0.332,113.803,4
spotify:track:3IxnT580OGcJ2220O38wv3,"Warm Up","The Awful Truth","The Nightingales",2025-04-04,126826,11,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.18,0.907,9,-4.968,1,0.173,0.000428,0.526,0.361,0.539,89.162,4
spotify:track:2uOSHRerAWOMAqt9pg042w,"Joyce","The Awful Truth","The Nightingales",2025-04-04,249040,12,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.189,0.763,11,-5.631,0,0.0791,0.0000507,0.168,0.405,0.325,122.478,4
spotify:track:3KLYVJo8npHim2tGu7Sp0K,"All Smiles","The Awful Truth","The Nightingales",2025-04-04,158826,12,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.265,0.86,7,-5.677,1,0.0923,0.000061,0.662,0.241,0.584,77.208,4
spotify:track:6b8bBl3N0lbpoF29i2nIL5,"The Limpest Bark","The Awful Truth","The Nightingales",2025-04-04,163813,10,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.231,0.869,5,-4.307,1,0.0832,0.00146,0.176,0.327,0.466,68.943,4
spotify:track:5rzAf7oOMqtiUEJ5GRxsag,"The Princess and the Piss Artist","The Awful Truth","The Nightingales",2025-04-04,146080,11,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.431,0.678,2,-9.372,1,0.0515,0.00909,0.153,0.384,0.442,98.887,4
spotify:track:1Y6MWVh3YPseLMCcFjfnah,"Giddy Aunt","The Awful Truth","The Nightingales",2025-04-04,186306,11,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.372,0.746,4,-7.178,1,0.0406,0.00321,0.00476,0.407,0.38,99.604,4
spotify:track:2q7Rtu4DwVS8Mex8r1UZEo,"The Morning After Mouth","The Awful Truth","The Nightingales",2025-04-04,252053,10,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:20Z,"post-punk,gothic rock,new wave","Fire Records",0.241,0.869,9,-4.98,0,0.0818,0.000129,0.648,0.317,0.474,121.859,4
spotify:track:59abjui3aifvPewKh2siLY,"What is ashwagandha","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,271497,50,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.713,0.881,0,-6.575,1,0.0632,0.293,0.32,0.958,0.911,112.031,4
spotify:track:7sDgeRjo8ssBrO2823IMb7,"LONG LIVE THE WILDERNESS","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,286187,42,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.782,0.73,2,-4.143,1,0.0318,0.227,0.427,0.187,0.949,117.988,4
spotify:track:0mgnlcgXSPHsv7ddcMz8q7,"Now and zen","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,195915,40,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.597,0.728,0,-7.7,1,0.0278,0.165,0.308,0.479,0.296,124.996,4
spotify:track:5o9iYJWKPFN7oMxf0N6fj4,"Sunday","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,290393,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.603,0.608,2,-7.839,1,0.0351,0.377,0.594,0.107,0.594,80.981,4
spotify:track:1z29g9kJIVnVYTkLuwwE8M,"Apollonia","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,217823,36,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.527,0.294,5,-13.237,1,0.0378,0.963,0.921,0.0827,0.141,84.781,4
spotify:track:01XA0942QGRPfid5bNCF70,"Like cleopatra","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,205361,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.722,0.854,11,-5.396,0,0.0423,0.601,0.228,0.14,0.729,105.994,4
spotify:track:329im6PKIjCfqRJL44lDcK,"When the milk flows","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,196020,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.73,0.986,0,-6.062,1,0.0681,0.372,0.499,0.326,0.54,133.975,4
spotify:track:1FWczvuVSnsQsYVdaVTFV2,"Mt dub","Slipper imp and shakaerator","Babe Rainbow,Stu Mackenzie",2025-04-04,272790,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.522,0.813,4,-6.396,0,0.0399,0.0549,0.383,0.289,0.206,74.987,4
spotify:track:7le7Wnvt3OwUKszzbJBDQc,"Aquarium cowgirl","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,178743,39,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.554,0.931,5,-5.874,1,0.0617,0.375,0.071,0.156,0.856,148.921,4
spotify:track:0tvjiudT6JNlAUZTmlig8r,"Rainbows end","Slipper imp and shakaerator","Babe Rainbow,Camille Jansen",2025-04-04,207327,36,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.605,0.818,2,-4.696,1,0.039,0.467,0.12,0.388,0.762,84.982,4
spotify:track:7ez3x5tWAifCnkvcKqu94p,"re-ju-ven-ate","Slipper imp and shakaerator","Babe Rainbow",2025-04-04,174319,33,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:27Z,"neo-psychedelic,psychedelic rock,surf rock","KGLW - pdoom",0.45,0.669,0,-8.226,1,0.0389,0.833,0.837,0.951,0.525,78.81,4
spotify:track:3PH71QsdrtO35IXcqTckZu,"Floodway Fall","Diamond City","Will Johnson",2025-04-04,180373,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.352,0.53,2,-8.933,1,0.0325,0.275,0.592,0.12,0.214,172.373,4
spotify:track:0q5ABsg8dc02th9Mfov4DH,"Unfamiliar Ghost","Diamond City","Will Johnson",2025-04-04,358773,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.562,0.479,9,-9.673,0,0.0257,0.508,0.844,0.114,0.27,134.994,4
spotify:track:2Q8CK0NullcEjULTjrtz7u,"Diamond City","Diamond City","Will Johnson",2025-04-04,289293,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.487,0.398,2,-10.04,0,0.0243,0.95,0.902,0.0773,0.194,93.973,4
spotify:track:5B3k3m04YJZgeKJ1AMqHVJ,"All Dragged Out","Diamond City","Will Johnson",2025-04-04,260746,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.717,0.508,5,-7.934,1,0.0249,0.679,0.664,0.152,0.767,98.088,4
spotify:track:6VobkdQ4Lagpug9Q38dfLO,"Clem Witkins","Diamond City","Will Johnson",2025-04-04,157093,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.267,0.386,7,-9.931,0,0.0286,0.903,0.856,0.112,0.0567,79.117,4
spotify:track:7wJgLdTj3HdmNEdo2M1n14,"Cairo","Diamond City","Will Johnson",2025-04-04,281093,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.329,0.349,7,-11.712,0,0.0305,0.769,0.908,0.107,0.131,82.01,4
spotify:track:5ruTzc37AnofMDXKfzKsgN,"Sylvarena","Diamond City","Will Johnson",2025-04-04,171880,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.693,0.552,2,-7.978,1,0.0244,0.197,0.233,0.284,0.545,100.083,4
spotify:track:7iuhoifxauAkWwjtHkoKF1,"Rabbit Run","Diamond City","Will Johnson",2025-04-04,223786,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.63,0.458,5,-8.478,1,0.0334,0.411,0.706,0.24,0.279,110.363,4
spotify:track:7GPdWYwHrJGWpDo2lyAuVt,"Requiem / High Road Plume","Diamond City","Will Johnson",2025-04-04,257459,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:37Z,"alt country,americana,roots rock","Keeled Scales",0.21,0.309,0,-11.469,1,0.0336,0.667,0.859,0.0857,0.156,72.396,3
spotify:track:3VdQunj2AtDDjCQL3w7SLq,"The Rose Of Laura Nyro","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,399189,51,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.291,0.84,10,-4.845,1,0.0523,0.00373,0.0000802,0.0797,0.304,146.908,4
spotify:track:6LbH57lWaf4JrqdKYyqz6J,"Little Richard’s Bible","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,179719,48,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.386,0.953,0,-2.466,1,0.0488,0.0219,0.0000119,0.262,0.565,157.188,4
spotify:track:5K1IDBdLzxEb6LYXsRyR6e,"Swing For The Fences","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,202695,53,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.407,0.937,4,-2.749,1,0.0719,0.00139,0.0000166,0.365,0.611,142.076,4
spotify:track:22Gzjt7PRJdAVz1tnJVYPZ,"Never Too Late","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,216596,49,true,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.427,0.62,0,-4.244,1,0.0297,0.306,0.0000181,0.23,0.37,144.123,4
spotify:track:6qJTqldDSDiI4m0TpL4ORX,"You Without Me","Who Believes In Angels?","Brandi Carlile",2025-04-04,275838,51,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.467,0.226,11,-13.307,0,0.0584,0.982,0.000453,0.107,0.612,94.966,4
spotify:track:7lfyWyus1wg0h0FDCOKkQg,"Who Believes In Angels?","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,313167,51,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.332,0.65,0,-5.8,1,0.0277,0.156,0.0000184,0.12,0.294,124.524,4
spotify:track:36uzLnaXLVzmCpYUAQaai0,"The River Man","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,281637,48,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.352,0.929,7,-4.022,1,0.109,0.00684,0.00000399,0.0928,0.394,146.254,4
spotify:track:5FCdNyA2VICUVsvbWkSDo2,"A Little Light","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,262384,47,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.441,0.729,2,-3.852,1,0.0354,0.0305,0.0000018,0.0855,0.462,73.918,4
spotify:track:1pX2XEoMOeLyKo9KnoClrB,"Someone To Belong To","Who Believes In Angels?","Elton John,Brandi Carlile",2025-04-04,260101,46,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"folk,americana","EMI",0.513,0.749,0,-4.467,1,0.0296,0.00266,0.0000031,0.103,0.517,101.049,4
spotify:track:0JXt4bGTLQpprmsMuU3n2D,"When This Old World Is Done With Me","Who Believes In Angels?","Elton John",2025-04-04,256802,47,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:24:57Z,"","EMI",0.482,0.377,7,-6.483,1,0.0311,0.922,0.000412,0.121,0.0816,86.648,4
spotify:track:6shim8dQM9t0jZVvBZQHOd,"Verna Bloom","All The Right Weaknesses","Brown Horse",2025-04-04,232000,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.294,0.781,2,-6.225,1,0.0333,0.0114,0.892,0.0897,0.701,92.548,4
spotify:track:2cZ9mUMbRgGbQdOgYbRk6L,"Wisteria Vine","All The Right Weaknesses","Brown Horse",2025-04-04,265533,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.384,0.485,7,-8.584,1,0.0276,0.3,0.417,0.128,0.343,168.274,3
spotify:track:29By44i2i7g0m9lb478kEW,"Corduroy Couch","All The Right Weaknesses","Brown Horse",2025-04-04,264466,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.515,0.706,5,-7.926,1,0.0287,0.27,0.0318,0.0854,0.78,144.459,4
spotify:track:2dPG4uVyvN0L3X6CM5sXHX,"Dog Rose","All The Right Weaknesses","Brown Horse",2025-04-04,325440,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.22,0.586,0,-8.171,1,0.0301,0.679,0.656,0.11,0.338,175.692,4
spotify:track:7iIKjOjRQJOggoXYE3S2qw,"All The Right Weaknesses","All The Right Weaknesses","Brown Horse",2025-04-04,195578,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.35,0.561,4,-7.611,1,0.0278,0.56,0.92,0.331,0.615,149.294,4
spotify:track:0ITTDK893ki7WViVxuBjMi,"Holy Smokes","All The Right Weaknesses","Brown Horse",2025-04-04,146248,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.507,0.738,0,-7.003,1,0.028,0.0258,0.645,0.127,0.746,104.977,4
spotify:track:0BwiU5VmCZejeAR1RERCBi,"Radio Free Bolinas","All The Right Weaknesses","Brown Horse",2025-04-04,275733,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.612,0.517,11,-7.892,1,0.0296,0.00824,0.867,0.0891,0.691,135.997,4
spotify:track:4ZC39KCbO8F33WGBAZgXCO,"Tombland","All The Right Weaknesses","Brown Horse",2025-04-04,162480,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.522,0.693,9,-6.773,1,0.028,0.403,0.0348,0.299,0.851,89.292,4
spotify:track:7jcrd146qEoxB6dwCRZ1mN,"Curse","All The Right Weaknesses","Brown Horse",2025-04-04,237519,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.439,0.65,7,-6.918,1,0.027,0.185,0.446,0.0697,0.664,105.041,4
spotify:track:6n1RluTBFiLy2bGcfRbgGC,"Wipers","All The Right Weaknesses","Brown Horse",2025-04-04,263999,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.25,0.638,2,-7.144,1,0.0306,0.504,0.832,0.0869,0.341,139.347,4
spotify:track:0nJ1QkCIOx9omokLah3Mut,"Far Off Places","All The Right Weaknesses","Brown Horse",2025-04-04,231520,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:16Z,"alt country,americana","Loose Music",0.558,0.558,10,-7.09,1,0.0348,0.77,0.011,0.156,0.761,104.28,4
spotify:track:03RiKZFaRFZjAAmtd8yiCm,"Mourning Haze","Sunset Funeral","Glare",2025-04-04,207008,46,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.413,0.862,1,-5.248,1,0.044,0.00000997,0.694,0.109,0.337,92.541,4
spotify:track:2DOS0wmyPJA9rhCnupIFeh,"Kiss the Sun","Sunset Funeral","Glare",2025-04-04,187981,42,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.293,0.771,3,-4.939,0,0.0341,0.000921,0.00397,0.063,0.359,170.98,4
spotify:track:3A3Hk1cpQ8wTWKY4yfcjMF,"Saudade","Sunset Funeral","Glare",2025-04-04,210528,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.418,0.824,6,-3.964,1,0.0401,0.000151,0.934,0.138,0.196,122.043,4
spotify:track:6b9B6v1U2eXO5gLvQOC0pu,"2 Soon 2 Tell","Sunset Funeral","Glare",2025-04-04,192859,43,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.407,0.721,1,-5.384,1,0.0392,0.000195,0.0324,0.377,0.131,135.099,4
spotify:track:2FP4Ayei4kFmfmHkKC7p2z,"Chlorinehouse","Sunset Funeral","Glare",2025-04-04,275330,37,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.489,0.736,1,-4.877,1,0.0329,0.000639,0.958,0.0775,0.648,140.002,4
spotify:track:6z6hWqOc2peHh2LWiBaMZP,"Felt","Sunset Funeral","Glare",2025-04-04,82575,33,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.205,0.621,3,-11.765,1,0.0468,0.948,0.894,0.15,0.148,84.184,3
spotify:track:1cKybTOKiIGEfy8EyEMqQx,"Nü Burn","Sunset Funeral","Glare",2025-04-04,241720,44,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.367,0.929,6,-3.555,0,0.0473,0.00000262,0.705,0.26,0.49,155.004,4
spotify:track:2wQ5aQKxHELpEWHcN3ZGfq,"Turquoise Dreams","Sunset Funeral","Glare",2025-04-04,200329,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.46,0.751,1,-5.158,1,0.0351,0.0000146,0.65,0.116,0.377,134.96,4
spotify:track:058czzWcwpRwJhaBxgAxpv,"Guts","Sunset Funeral","Glare",2025-04-04,219457,40,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.371,0.843,1,-5.512,1,0.0338,0.00000886,0.271,0.208,0.392,96.025,4
spotify:track:5HjKV7nrK6X34G2ZdVuYmu,"Sungrave","Sunset Funeral","Glare",2025-04-04,254314,38,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.455,0.89,6,-4.073,1,0.0386,0.000134,0.907,0.107,0.154,120.033,4
spotify:track:1UNaSXO1rDVQOThhVlYgrD,"Different Hue","Sunset Funeral","Glare",2025-04-04,203722,36,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:25:51Z,"shoegaze,slowcore","Deathwish Inc.",0.407,0.775,8,-4.053,0,0.0325,0.00398,0.375,0.261,0.204,130.037,4
